ticket_id,cliente_id,fecha_creacion,tiempo_resolucion_horas,csat_score
TCK-14660,CLI-1512,2026-02-11,69.1,1
TCK-14661,CLI-1512,2026-04-23,72.3,2
TCK-14662,CLI-1512,2026-03-01,34.7,3
TCK-14663,CLI-1512,2026-05-23,81.5,1
TCK-14664,CLI-1512,2026-04-15,61.4,1
TCK-14665,CLI-1512,2026-05-18,47.1,1
TCK-14666,CLI-1512,2026-05-15,77.2,2
TCK-14667,CLI-1512,2026-02-25,57.7,2
TCK-14668,CLI-1512,2026-03-02,54.9,2
TCK-14669,CLI-1512,2026-02-04,41.5,1
TCK-14670,CLI-1513,2026-02-21,50.8,2
TCK-14671,CLI-1513,2026-05-18,53.9,3
TCK-14672,CLI-1513,2026-05-15,54.8,2
TCK-14673,CLI-1513,2026-04-10,48.9,2
TCK-14674,CLI-1513,2026-02-05,79.4,2
TCK-14675,CLI-1513,2026-02-09,61.9,1
TCK-14676,CLI-1513,2026-04-02,99.9,1
TCK-14677,CLI-1513,2026-03-06,47.5,2
TCK-14678,CLI-1513,2026-04-19,82.9,1
TCK-14679,CLI-1513,2026-05-09,69.0,1
TCK-14680,CLI-1513,2026-04-18,142.9,2
TCK-14681,CLI-1513,2026-02-17,54.7,2
TCK-14682,CLI-1513,2026-05-25,62.2,3
TCK-14683,CLI-1513,2026-04-16,53.7,2
TCK-14684,CLI-1513,2026-04-21,51.8,1
TCK-14685,CLI-1514,2026-01-23,5.0,5
TCK-14686,CLI-1514,2026-01-16,1.9,5
TCK-14687,CLI-1514,2026-02-28,1.9,5
TCK-14688,CLI-1514,2026-04-03,13.8,4
TCK-14689,CLI-1514,2026-04-13,16.1,4
TCK-14690,CLI-1514,2026-04-06,2.5,5
TCK-14691,CLI-1514,2026-05-08,2.2,4
TCK-14692,CLI-1514,2026-03-10,1.0,3
TCK-14693,CLI-1514,2026-05-22,9.1,4
TCK-14694,CLI-1514,2026-01-14,5.3,4
TCK-14695,CLI-1514,2026-05-24,2.3,4
TCK-14696,CLI-1514,2026-03-21,0.5,5
TCK-14697,CLI-1515,2026-02-21,6.5,5
TCK-14698,CLI-1515,2026-05-06,3.7,3
TCK-14699,CLI-1515,2026-01-21,1.7,4
TCK-14700,CLI-1515,2026-03-20,20.5,3
TCK-14701,CLI-1515,2026-05-29,0.5,4
TCK-14702,CLI-1515,2026-02-11,7.7,5
TCK-14703,CLI-1516,2026-04-16,6.6,5
TCK-14704,CLI-1516,2026-02-07,1.0,4
TCK-14705,CLI-1516,2026-05-04,1.7,5
TCK-14706,CLI-1516,2026-03-01,9.7,3
TCK-14707,CLI-1516,2026-04-04,0.5,5
TCK-14708,CLI-1516,2026-01-02,11.4,5
TCK-14709,CLI-1516,2026-04-13,3.3,4
TCK-14710,CLI-1516,2026-01-09,7.3,4
TCK-14711,CLI-1516,2026-01-14,8.7,5
TCK-14712,CLI-1516,2026-01-20,1.9,4
TCK-14713,CLI-1517,2026-02-08,1.5,4
TCK-14714,CLI-1517,2026-04-20,1.2,5
TCK-14715,CLI-1517,2026-04-16,1.0,5
TCK-14716,CLI-1517,2026-03-15,6.8,3
TCK-14717,CLI-1517,2026-04-10,1.6,5
TCK-14718,CLI-1517,2026-01-10,1.2,5
TCK-14719,CLI-1517,2026-05-30,0.7,4
TCK-14720,CLI-1518,2026-04-22,68.4,1
TCK-14721,CLI-1518,2026-01-20,74.5,1
TCK-14722,CLI-1518,2026-03-14,64.4,3
TCK-14723,CLI-1518,2026-01-10,41.9,2
TCK-14724,CLI-1518,2026-05-26,32.2,3
TCK-14725,CLI-1518,2026-01-22,65.4,1
TCK-14726,CLI-1518,2026-01-02,31.2,1
TCK-14727,CLI-1518,2026-01-13,68.9,1
TCK-14728,CLI-1518,2026-01-28,96.5,2
TCK-14729,CLI-1518,2026-04-21,81.6,1
TCK-14730,CLI-1518,2026-04-11,56.8,1
TCK-14731,CLI-1518,2026-04-02,70.6,1
TCK-14732,CLI-1518,2026-03-24,62.4,3
TCK-14733,CLI-1518,2026-03-21,128.6,2
TCK-14734,CLI-1518,2026-03-28,36.0,2
TCK-14735,CLI-1518,2026-03-21,66.9,3
TCK-14736,CLI-1518,2026-03-05,59.5,1
TCK-14737,CLI-1518,2026-01-10,65.0,2
TCK-14738,CLI-1519,2026-01-14,1.5,4
TCK-14739,CLI-1519,2026-01-25,9.8,5
TCK-14740,CLI-1519,2026-05-02,0.5,5
TCK-14741,CLI-1519,2026-05-13,6.0,4
TCK-14742,CLI-1519,2026-03-10,1.4,4
TCK-14743,CLI-1519,2026-04-13,5.5,4
TCK-14744,CLI-1519,2026-02-03,0.5,5
TCK-14745,CLI-1519,2026-05-06,5.5,5
TCK-14746,CLI-1519,2026-03-18,5.2,5
TCK-14747,CLI-1520,2026-02-10,13.5,3
TCK-14748,CLI-1520,2026-01-02,10.8,5
TCK-14749,CLI-1520,2026-03-22,3.9,5
TCK-14750,CLI-1520,2026-02-16,5.8,4
TCK-14751,CLI-1520,2026-02-03,9.3,4
TCK-14752,CLI-1520,2026-03-29,1.2,5
TCK-14753,CLI-1520,2026-05-21,5.8,4
TCK-14754,CLI-1521,2026-05-27,76.3,3
TCK-14755,CLI-1521,2026-05-10,62.7,2
TCK-14756,CLI-1521,2026-04-28,36.4,2
TCK-14757,CLI-1521,2026-02-20,86.2,2
TCK-14758,CLI-1521,2026-01-15,57.6,2
TCK-14759,CLI-1521,2026-05-08,51.0,1
TCK-14760,CLI-1521,2026-02-20,93.2,2
TCK-14761,CLI-1521,2026-02-10,46.9,2
TCK-14762,CLI-1521,2026-01-28,60.1,1
TCK-14763,CLI-1521,2026-04-16,67.7,3
TCK-14764,CLI-1522,2026-04-12,2.4,5
TCK-14765,CLI-1522,2026-04-06,1.1,5
TCK-14766,CLI-1522,2026-04-13,2.7,4
TCK-14767,CLI-1522,2026-05-26,3.9,4
TCK-14768,CLI-1522,2026-01-28,1.3,5
TCK-14769,CLI-1522,2026-01-12,3.7,5
TCK-14770,CLI-1523,2026-04-25,49.6,2
TCK-14771,CLI-1523,2026-01-16,78.5,2
TCK-14772,CLI-1523,2026-05-17,42.8,3
TCK-14773,CLI-1523,2026-04-14,79.9,2
TCK-14774,CLI-1523,2026-01-17,83.4,2
TCK-14775,CLI-1523,2026-01-31,103.3,1
TCK-14776,CLI-1523,2026-05-07,48.3,2
TCK-14777,CLI-1523,2026-01-24,103.3,1
TCK-14778,CLI-1523,2026-02-24,59.5,2
TCK-14779,CLI-1523,2026-03-06,24.2,1
TCK-14780,CLI-1523,2026-01-01,108.7,2
TCK-14781,CLI-1523,2026-02-07,87.7,1
TCK-14782,CLI-1523,2026-04-02,125.4,2
TCK-14783,CLI-1523,2026-01-09,92.8,3
TCK-14784,CLI-1523,2026-01-06,57.9,2
TCK-14785,CLI-1523,2026-04-15,58.0,1
TCK-14786,CLI-1523,2026-03-11,49.3,3
TCK-14787,CLI-1523,2026-02-15,87.5,2
TCK-14788,CLI-1524,2026-02-07,59.7,1
TCK-14789,CLI-1524,2026-04-28,120.2,1
TCK-14790,CLI-1524,2026-04-18,58.0,3
TCK-14791,CLI-1524,2026-03-07,56.3,2
TCK-14792,CLI-1524,2026-03-04,55.5,1
TCK-14793,CLI-1524,2026-03-21,63.9,2
TCK-14794,CLI-1524,2026-05-28,80.1,1
TCK-14795,CLI-1524,2026-03-20,51.6,2
TCK-14796,CLI-1524,2026-04-16,80.0,1
TCK-14797,CLI-1524,2026-03-28,64.6,1
TCK-14798,CLI-1524,2026-02-05,59.9,2
TCK-14799,CLI-1525,2026-04-21,2.5,4
TCK-14800,CLI-1525,2026-04-02,0.7,5
TCK-14801,CLI-1525,2026-01-16,0.5,4
TCK-14802,CLI-1525,2026-03-23,1.1,3
TCK-14803,CLI-1525,2026-02-19,2.2,4
TCK-14804,CLI-1525,2026-03-14,3.1,4
TCK-14805,CLI-1525,2026-05-08,3.5,3
TCK-14806,CLI-1526,2026-05-06,1.3,5
TCK-14807,CLI-1526,2026-03-09,13.3,3
TCK-14808,CLI-1526,2026-01-21,2.9,4
TCK-14809,CLI-1526,2026-01-21,3.3,4
TCK-14810,CLI-1527,2026-04-16,8.4,3
TCK-14811,CLI-1527,2026-01-04,5.7,4
TCK-14812,CLI-1527,2026-02-10,1.1,3
TCK-14813,CLI-1527,2026-05-11,2.3,5
TCK-14814,CLI-1528,2026-04-06,1.2,5
TCK-14815,CLI-1528,2026-05-27,2.7,4
TCK-14816,CLI-1528,2026-04-01,3.9,4
TCK-14817,CLI-1528,2026-02-19,1.2,5
TCK-14818,CLI-1528,2026-05-21,5.7,5
TCK-14819,CLI-1528,2026-05-18,9.1,5
TCK-14820,CLI-1528,2026-05-08,0.6,4
TCK-14821,CLI-1528,2026-03-29,2.3,5
TCK-14822,CLI-1528,2026-04-02,6.1,5
TCK-14823,CLI-1528,2026-05-24,2.6,5
TCK-14824,CLI-1529,2026-05-07,1.2,4
TCK-14825,CLI-1529,2026-03-23,1.9,3
TCK-14826,CLI-1529,2026-05-25,3.4,5
TCK-14827,CLI-1529,2026-02-17,4.4,4
TCK-14828,CLI-1529,2026-01-16,9.9,3
TCK-14829,CLI-1529,2026-03-08,0.5,3
TCK-14830,CLI-1529,2026-01-18,6.4,5
TCK-14831,CLI-1529,2026-03-30,7.3,4
TCK-14832,CLI-1530,2026-03-24,1.1,3
TCK-14833,CLI-1530,2026-02-11,0.9,4
TCK-14834,CLI-1530,2026-05-16,4.1,4
TCK-14835,CLI-1530,2026-02-12,0.5,4
TCK-14836,CLI-1530,2026-02-28,3.7,3
TCK-14837,CLI-1530,2026-01-13,6.5,3
TCK-14838,CLI-1530,2026-01-26,1.1,5
TCK-14839,CLI-1530,2026-04-13,3.8,5
TCK-14840,CLI-1530,2026-03-12,0.8,3
TCK-14841,CLI-1530,2026-03-01,0.5,5
TCK-14842,CLI-1530,2026-01-06,5.2,4
TCK-14843,CLI-1530,2026-03-05,2.4,5
TCK-14844,CLI-1531,2026-02-04,0.5,5
TCK-14845,CLI-1531,2026-05-07,4.1,5
TCK-14846,CLI-1531,2026-04-28,9.8,5
TCK-14847,CLI-1531,2026-03-13,13.6,5
TCK-14848,CLI-1531,2026-03-17,6.4,5
TCK-14849,CLI-1531,2026-03-15,14.3,5
TCK-14850,CLI-1531,2026-02-28,14.4,4
TCK-14851,CLI-1531,2026-02-28,10.5,5
TCK-14852,CLI-1532,2026-02-07,1.2,4
TCK-14853,CLI-1532,2026-03-21,0.9,5
TCK-14854,CLI-1532,2026-03-30,2.8,3
TCK-14855,CLI-1532,2026-04-27,6.0,5
TCK-14856,CLI-1532,2026-05-15,11.1,5
TCK-14857,CLI-1532,2026-04-20,1.2,5
TCK-14858,CLI-1532,2026-05-08,18.7,5
TCK-14859,CLI-1532,2026-03-14,2.8,5
TCK-14860,CLI-1532,2026-01-14,0.5,4
TCK-14861,CLI-1532,2026-03-17,2.5,4
TCK-14862,CLI-1532,2026-05-01,10.5,5
TCK-14863,CLI-1532,2026-04-27,3.0,4
TCK-14864,CLI-1532,2026-02-03,0.7,4
TCK-14865,CLI-1533,2026-03-09,3.7,3
TCK-14866,CLI-1533,2026-04-11,7.5,5
TCK-14867,CLI-1533,2026-03-12,2.4,4
TCK-14868,CLI-1533,2026-05-04,4.4,4
TCK-14869,CLI-1533,2026-02-08,6.1,5
TCK-14870,CLI-1533,2026-05-11,19.2,4
TCK-14871,CLI-1534,2026-02-24,1.5,4
TCK-14872,CLI-1534,2026-03-17,1.0,5
TCK-14873,CLI-1534,2026-01-27,4.1,4
TCK-14874,CLI-1535,2026-05-25,43.9,1
TCK-14875,CLI-1535,2026-01-03,34.0,1
TCK-14876,CLI-1535,2026-04-15,92.2,1
TCK-14877,CLI-1535,2026-04-26,97.8,1
TCK-14878,CLI-1535,2026-01-20,48.8,1
TCK-14879,CLI-1535,2026-01-06,62.3,1
TCK-14880,CLI-1535,2026-01-09,89.6,2
TCK-14881,CLI-1535,2026-05-27,39.4,2
TCK-14882,CLI-1535,2026-04-24,77.7,2
TCK-14883,CLI-1535,2026-05-24,78.0,2
TCK-14884,CLI-1535,2026-03-16,143.7,1
TCK-14885,CLI-1535,2026-03-16,60.7,3
TCK-14886,CLI-1535,2026-02-14,87.5,1
TCK-14887,CLI-1535,2026-05-11,16.6,1
TCK-14888,CLI-1535,2026-02-12,39.8,2
TCK-14889,CLI-1535,2026-05-29,89.4,1
TCK-14890,CLI-1535,2026-05-26,61.7,1
TCK-14891,CLI-1535,2026-03-05,91.2,2
TCK-14892,CLI-1536,2026-01-17,1.0,5
TCK-14893,CLI-1537,2026-04-08,7.8,5
TCK-14894,CLI-1537,2026-03-08,7.7,4
TCK-14895,CLI-1537,2026-02-03,4.4,4
TCK-14896,CLI-1537,2026-02-01,1.2,4
TCK-14897,CLI-1537,2026-02-02,6.2,4
TCK-14898,CLI-1537,2026-05-09,2.0,5
TCK-14899,CLI-1537,2026-02-02,12.2,5
TCK-14900,CLI-1537,2026-04-19,1.0,4
TCK-14901,CLI-1537,2026-04-02,6.1,5
TCK-14902,CLI-1537,2026-05-10,2.5,4
TCK-14903,CLI-1537,2026-03-31,4.3,5
TCK-14904,CLI-1537,2026-05-01,0.5,5
TCK-14905,CLI-1538,2026-01-13,2.2,5
TCK-14906,CLI-1538,2026-02-16,1.9,5
TCK-14907,CLI-1538,2026-03-14,3.4,4
TCK-14908,CLI-1539,2026-05-13,4.4,4
TCK-14909,CLI-1539,2026-01-19,0.6,4
TCK-14910,CLI-1539,2026-01-01,0.6,3
TCK-14911,CLI-1539,2026-03-29,10.7,5
TCK-14912,CLI-1539,2026-04-04,6.6,5
TCK-14913,CLI-1539,2026-05-01,2.2,5
TCK-14914,CLI-1539,2026-05-25,8.4,4
TCK-14915,CLI-1540,2026-05-27,5.2,4
TCK-14916,CLI-1540,2026-05-26,2.8,4
TCK-14917,CLI-1540,2026-01-23,9.8,5
TCK-14918,CLI-1540,2026-04-03,3.1,5
TCK-14919,CLI-1540,2026-05-16,8.7,4
TCK-14920,CLI-1540,2026-03-08,9.3,4
TCK-14921,CLI-1540,2026-02-28,4.5,4
TCK-14922,CLI-1540,2026-03-09,0.5,5
TCK-14923,CLI-1540,2026-03-31,3.4,5
TCK-14924,CLI-1541,2026-04-07,0.5,5
TCK-14925,CLI-1541,2026-03-31,8.1,4
TCK-14926,CLI-1541,2026-01-30,0.5,5
TCK-14927,CLI-1541,2026-02-07,7.9,5
TCK-14928,CLI-1541,2026-02-27,7.9,5
TCK-14929,CLI-1541,2026-03-15,5.6,5
TCK-14930,CLI-1541,2026-02-22,2.6,5
TCK-14931,CLI-1541,2026-03-09,7.6,4
TCK-14932,CLI-1541,2026-03-12,4.6,4
TCK-14933,CLI-1541,2026-01-15,0.5,4
TCK-14934,CLI-1541,2026-04-30,0.6,5
TCK-14935,CLI-1541,2026-01-07,0.6,5
TCK-14936,CLI-1541,2026-05-12,6.6,5
TCK-14937,CLI-1542,2026-01-06,61.5,2
TCK-14938,CLI-1542,2026-04-17,87.0,2
TCK-14939,CLI-1542,2026-02-25,56.5,1
TCK-14940,CLI-1542,2026-01-19,70.3,1
TCK-14941,CLI-1542,2026-03-03,56.6,1
TCK-14942,CLI-1542,2026-03-26,36.6,2
TCK-14943,CLI-1542,2026-03-16,79.6,2
TCK-14944,CLI-1542,2026-03-03,35.8,1
TCK-14945,CLI-1542,2026-03-24,68.0,2
TCK-14946,CLI-1542,2026-04-26,24.6,1
TCK-14947,CLI-1542,2026-05-19,72.6,3
TCK-14948,CLI-1542,2026-03-10,78.8,1
TCK-14949,CLI-1542,2026-03-25,109.4,1
TCK-14950,CLI-1542,2026-01-06,85.1,1
TCK-14951,CLI-1542,2026-05-01,44.8,3
TCK-14952,CLI-1542,2026-02-23,29.2,3
TCK-14953,CLI-1542,2026-02-01,76.1,1
TCK-14954,CLI-1542,2026-02-09,71.6,2
TCK-14955,CLI-1542,2026-05-14,113.6,2
TCK-14956,CLI-1542,2026-02-11,60.5,1
TCK-14957,CLI-1543,2026-01-19,61.8,1
TCK-14958,CLI-1543,2026-01-26,57.5,2
TCK-14959,CLI-1543,2026-01-19,115.5,1
TCK-14960,CLI-1543,2026-02-16,101.9,1
TCK-14961,CLI-1543,2026-04-11,68.9,2
TCK-14962,CLI-1543,2026-03-20,125.6,2
TCK-14963,CLI-1543,2026-02-08,46.5,1
TCK-14964,CLI-1543,2026-01-25,58.0,1
TCK-14965,CLI-1543,2026-05-11,80.6,1
TCK-14966,CLI-1543,2026-01-21,62.6,2
TCK-14967,CLI-1543,2026-03-23,31.0,2
TCK-14968,CLI-1543,2026-03-07,52.4,1
TCK-14969,CLI-1543,2026-03-09,28.9,3
TCK-14970,CLI-1543,2026-05-07,92.9,1
TCK-14971,CLI-1544,2026-05-22,15.3,4
TCK-14972,CLI-1544,2026-05-10,8.4,5
TCK-14973,CLI-1544,2026-05-30,6.7,3
TCK-14974,CLI-1544,2026-02-25,1.2,4
TCK-14975,CLI-1544,2026-04-29,0.7,4
TCK-14976,CLI-1544,2026-04-27,9.2,5
TCK-14977,CLI-1544,2026-01-14,1.8,4
TCK-14978,CLI-1545,2026-05-05,2.2,5
TCK-14979,CLI-1545,2026-01-15,1.4,4
TCK-14980,CLI-1545,2026-04-05,0.7,3
TCK-14981,CLI-1545,2026-01-08,2.3,5
TCK-14982,CLI-1545,2026-04-24,3.7,5
TCK-14983,CLI-1545,2026-01-07,2.6,5
TCK-14984,CLI-1545,2026-04-05,3.3,4
TCK-14985,CLI-1545,2026-01-06,0.5,5
TCK-14986,CLI-1545,2026-04-13,15.2,5
TCK-14987,CLI-1545,2026-02-03,3.0,5
TCK-14988,CLI-1545,2026-04-09,0.5,3
TCK-14989,CLI-1545,2026-02-25,1.6,3
TCK-14990,CLI-1546,2026-02-17,3.1,4
TCK-14991,CLI-1546,2026-04-24,12.1,5
TCK-14992,CLI-1546,2026-04-14,2.3,4
TCK-14993,CLI-1546,2026-02-15,6.7,4
TCK-14994,CLI-1546,2026-03-07,3.3,5
TCK-14995,CLI-1546,2026-02-21,21.7,4
TCK-14996,CLI-1546,2026-02-03,2.6,3
TCK-14997,CLI-1547,2026-04-20,0.5,4
TCK-14998,CLI-1547,2026-03-27,2.2,5
TCK-14999,CLI-1547,2026-04-26,7.1,5
TCK-15000,CLI-1547,2026-02-09,2.9,4
TCK-15001,CLI-1547,2026-01-01,5.3,5
TCK-15002,CLI-1547,2026-05-07,3.2,5
TCK-15003,CLI-1547,2026-05-15,3.7,5
TCK-15004,CLI-1547,2026-01-14,5.2,5
TCK-15005,CLI-1547,2026-03-07,4.5,5
TCK-15006,CLI-1548,2026-05-06,12.4,5
TCK-15007,CLI-1548,2026-01-11,0.9,4
TCK-15008,CLI-1548,2026-05-04,0.5,5
TCK-15009,CLI-1548,2026-05-12,5.5,5
TCK-15010,CLI-1548,2026-03-03,2.8,4
TCK-15011,CLI-1548,2026-04-23,1.6,5
TCK-15012,CLI-1549,2026-05-13,11.7,4
TCK-15013,CLI-1549,2026-05-08,3.9,4
TCK-15014,CLI-1549,2026-05-07,9.5,5
TCK-15015,CLI-1549,2026-03-26,0.5,4
TCK-15016,CLI-1549,2026-02-11,9.5,4
TCK-15017,CLI-1549,2026-02-18,5.0,4
TCK-15018,CLI-1549,2026-05-31,3.8,4
TCK-15019,CLI-1549,2026-04-22,4.5,4
TCK-15020,CLI-1550,2026-02-19,2.2,4
TCK-15021,CLI-1550,2026-04-10,0.5,5
TCK-15022,CLI-1550,2026-05-25,6.3,5
TCK-15023,CLI-1550,2026-01-28,1.3,5
TCK-15024,CLI-1551,2026-05-13,11.4,4
TCK-15025,CLI-1551,2026-03-18,0.5,5
TCK-15026,CLI-1551,2026-04-03,6.0,5
TCK-15027,CLI-1551,2026-03-12,4.0,5
TCK-15028,CLI-1551,2026-03-10,12.1,5
TCK-15029,CLI-1552,2026-01-28,49.4,2
TCK-15030,CLI-1552,2026-05-31,82.0,2
TCK-15031,CLI-1552,2026-05-20,74.1,3
TCK-15032,CLI-1552,2026-02-27,72.2,2
TCK-15033,CLI-1552,2026-05-10,86.6,1
TCK-15034,CLI-1552,2026-04-03,89.7,1
TCK-15035,CLI-1552,2026-04-26,30.4,3
TCK-15036,CLI-1552,2026-05-26,71.6,2
TCK-15037,CLI-1552,2026-02-09,107.2,1
TCK-15038,CLI-1552,2026-05-15,113.2,1
TCK-15039,CLI-1552,2026-02-12,68.1,1
TCK-15040,CLI-1552,2026-04-13,34.9,1
TCK-15041,CLI-1552,2026-02-07,88.2,1
TCK-15042,CLI-1553,2026-01-05,16.2,5
TCK-15043,CLI-1553,2026-01-26,5.5,4
TCK-15044,CLI-1553,2026-04-18,0.7,5
TCK-15045,CLI-1553,2026-04-01,1.7,4
TCK-15046,CLI-1553,2026-01-27,2.5,4
TCK-15047,CLI-1553,2026-03-22,6.4,5
TCK-15048,CLI-1554,2026-05-28,3.5,5
TCK-15049,CLI-1554,2026-03-22,3.5,4
TCK-15050,CLI-1554,2026-02-12,0.8,5
TCK-15051,CLI-1554,2026-05-04,30.7,5
TCK-15052,CLI-1554,2026-03-14,6.5,4
TCK-15053,CLI-1554,2026-04-25,9.9,4
TCK-15054,CLI-1554,2026-05-20,0.5,3
TCK-15055,CLI-1554,2026-05-07,8.7,4
TCK-15056,CLI-1554,2026-01-26,17.2,4
TCK-15057,CLI-1554,2026-04-03,14.6,4
TCK-15058,CLI-1555,2026-03-26,1.6,4
TCK-15059,CLI-1555,2026-02-27,4.9,4
TCK-15060,CLI-1555,2026-02-19,2.9,3
TCK-15061,CLI-1555,2026-02-22,6.0,5
TCK-15062,CLI-1555,2026-01-19,8.8,5
TCK-15063,CLI-1555,2026-04-25,2.8,4
TCK-15064,CLI-1555,2026-05-27,5.3,5
TCK-15065,CLI-1555,2026-02-28,2.8,5
TCK-15066,CLI-1556,2026-01-19,23.7,5
TCK-15067,CLI-1556,2026-02-24,2.2,5
TCK-15068,CLI-1556,2026-03-18,1.5,4
TCK-15069,CLI-1556,2026-05-07,9.6,5
TCK-15070,CLI-1556,2026-03-26,0.5,5
TCK-15071,CLI-1556,2026-04-09,2.4,4
TCK-15072,CLI-1556,2026-01-17,3.7,4
TCK-15073,CLI-1556,2026-04-19,8.1,4
TCK-15074,CLI-1556,2026-01-25,5.5,4
TCK-15075,CLI-1556,2026-04-29,0.6,3
TCK-15076,CLI-1556,2026-04-08,1.9,5
TCK-15077,CLI-1556,2026-04-03,0.5,4
TCK-15078,CLI-1556,2026-01-13,0.8,4
TCK-15079,CLI-1556,2026-02-06,6.9,5
TCK-15080,CLI-1557,2026-01-29,3.9,5
TCK-15081,CLI-1557,2026-01-06,0.8,4
TCK-15082,CLI-1557,2026-01-06,6.5,5
TCK-15083,CLI-1557,2026-01-12,1.4,5
TCK-15084,CLI-1557,2026-02-13,17.0,5
TCK-15085,CLI-1557,2026-05-08,2.0,5
TCK-15086,CLI-1557,2026-05-16,2.1,5
TCK-15087,CLI-1557,2026-04-19,9.2,3
TCK-15088,CLI-1557,2026-03-20,2.7,5
TCK-15089,CLI-1557,2026-05-25,3.1,5
TCK-15090,CLI-1557,2026-04-02,0.9,5
TCK-15091,CLI-1558,2026-05-14,0.7,4
TCK-15092,CLI-1558,2026-04-29,22.1,5
TCK-15093,CLI-1558,2026-01-15,2.7,4
TCK-15094,CLI-1558,2026-01-02,0.8,4
TCK-15095,CLI-1558,2026-03-31,11.9,5
TCK-15096,CLI-1558,2026-01-31,11.6,3
TCK-15097,CLI-1558,2026-02-02,0.9,3
TCK-15098,CLI-1559,2026-03-25,0.8,5
TCK-15099,CLI-1559,2026-02-28,1.1,3
TCK-15100,CLI-1559,2026-05-12,6.0,4
TCK-15101,CLI-1559,2026-01-14,6.7,5
TCK-15102,CLI-1560,2026-04-18,7.5,5
TCK-15103,CLI-1560,2026-02-19,1.5,4
TCK-15104,CLI-1560,2026-01-25,1.1,5
TCK-15105,CLI-1560,2026-01-01,0.5,3
TCK-15106,CLI-1560,2026-03-26,1.0,5
TCK-15107,CLI-1560,2026-02-25,1.5,5
TCK-15108,CLI-1561,2026-05-07,73.0,1
TCK-15109,CLI-1561,2026-04-09,58.3,1
TCK-15110,CLI-1561,2026-02-23,73.9,2
TCK-15111,CLI-1561,2026-02-13,116.8,2
TCK-15112,CLI-1561,2026-05-23,82.7,1
TCK-15113,CLI-1561,2026-04-30,57.2,3
TCK-15114,CLI-1561,2026-05-28,31.7,1
TCK-15115,CLI-1561,2026-02-12,159.7,1
TCK-15116,CLI-1561,2026-05-08,50.7,1
TCK-15117,CLI-1561,2026-03-15,82.5,1
TCK-15118,CLI-1561,2026-04-09,52.9,2
TCK-15119,CLI-1561,2026-02-17,55.1,1
TCK-15120,CLI-1561,2026-02-15,133.6,1
TCK-15121,CLI-1561,2026-04-12,115.2,3
TCK-15122,CLI-1561,2026-05-12,26.8,1
TCK-15123,CLI-1562,2026-05-02,3.6,4
TCK-15124,CLI-1562,2026-03-23,3.1,5
TCK-15125,CLI-1562,2026-02-19,1.1,4
TCK-15126,CLI-1562,2026-01-23,14.5,5
TCK-15127,CLI-1562,2026-01-20,1.6,3
TCK-15128,CLI-1562,2026-03-31,13.6,3
TCK-15129,CLI-1562,2026-02-11,2.3,4
TCK-15130,CLI-1563,2026-03-08,1.4,4
TCK-15131,CLI-1563,2026-02-22,2.4,5
TCK-15132,CLI-1563,2026-05-18,1.7,5
TCK-15133,CLI-1563,2026-05-06,12.4,5
TCK-15134,CLI-1563,2026-02-04,3.8,5
TCK-15135,CLI-1563,2026-01-07,1.6,4
TCK-15136,CLI-1563,2026-04-24,9.4,4
TCK-15137,CLI-1564,2026-03-25,6.2,4
TCK-15138,CLI-1564,2026-04-25,0.8,5
TCK-15139,CLI-1564,2026-02-19,11.4,5
TCK-15140,CLI-1564,2026-01-25,4.4,5
TCK-15141,CLI-1564,2026-03-21,1.4,5
TCK-15142,CLI-1564,2026-03-18,1.7,5
TCK-15143,CLI-1564,2026-03-06,1.5,4
TCK-15144,CLI-1565,2026-03-10,124.4,1
TCK-15145,CLI-1565,2026-01-30,85.0,1
TCK-15146,CLI-1565,2026-05-25,87.9,3
TCK-15147,CLI-1565,2026-04-07,83.3,1
TCK-15148,CLI-1565,2026-03-11,77.7,1
TCK-15149,CLI-1565,2026-03-22,100.0,1
TCK-15150,CLI-1565,2026-05-28,71.1,1
TCK-15151,CLI-1565,2026-04-09,55.3,3
TCK-15152,CLI-1565,2026-02-15,30.5,1
TCK-15153,CLI-1565,2026-03-09,31.9,1
TCK-15154,CLI-1565,2026-02-21,108.2,3
TCK-15155,CLI-1565,2026-05-22,28.0,2
TCK-15156,CLI-1565,2026-03-13,51.7,1
TCK-15157,CLI-1565,2026-01-02,38.2,3
TCK-15158,CLI-1565,2026-05-28,70.7,1
TCK-15159,CLI-1565,2026-02-06,82.0,1
TCK-15160,CLI-1566,2026-05-07,7.3,4
TCK-15161,CLI-1566,2026-04-25,11.0,4
TCK-15162,CLI-1566,2026-01-20,0.9,5
TCK-15163,CLI-1566,2026-04-01,3.5,3
TCK-15164,CLI-1566,2026-04-26,0.5,4
TCK-15165,CLI-1566,2026-02-28,6.3,4
TCK-15166,CLI-1566,2026-04-16,3.7,3
TCK-15167,CLI-1567,2026-05-16,36.2,2
TCK-15168,CLI-1567,2026-03-26,71.7,1
TCK-15169,CLI-1567,2026-01-02,71.6,3
TCK-15170,CLI-1567,2026-04-24,28.8,1
TCK-15171,CLI-1567,2026-01-16,22.2,1
TCK-15172,CLI-1567,2026-03-24,49.8,3
TCK-15173,CLI-1567,2026-01-29,57.7,1
TCK-15174,CLI-1567,2026-05-19,92.3,3
TCK-15175,CLI-1567,2026-02-09,61.5,1
TCK-15176,CLI-1567,2026-03-31,36.8,3
