cliente_id,periodo_reportado,logins_periodo,tiempo_uso_promedio_min,reportes_generados
CLI-1781,2026-W07,5,22.56,4
CLI-1781,2026-W08,8,31.88,6
CLI-1781,2026-W09,9,19.46,8
CLI-1781,2026-W10,8,12.87,6
CLI-1782,2026-W01,8,22.44,7
CLI-1782,2026-W02,6,20.99,5
CLI-1782,2026-W03,6,17.34,4
CLI-1782,2026-W04,9,27.17,6
CLI-1782,2026-W05,9,19.81,8
CLI-1782,2026-W06,6,19.97,5
CLI-1782,2026-W07,7,17.64,6
CLI-1782,2026-W08,10,20.99,9
CLI-1782,2026-W09,9,15.0,6
CLI-1782,2026-W10,6,26.3,3
CLI-1783,2026-W01,9,15.99,7
CLI-1783,2026-W02,8,23.65,7
CLI-1783,2026-W03,6,23.78,4
CLI-1783,2026-W04,4,17.37,3
CLI-1783,2026-W05,9,22.15,8
CLI-1783,2026-W06,8,21.12,5
CLI-1783,2026-W07,9,24.93,7
CLI-1783,2026-W08,2,6.1,0
CLI-1783,2026-W09,0,1.88,0
CLI-1783,2026-W10,1,4.46,0
CLI-1784,2026-W01,6,30.01,5
CLI-1784,2026-W02,5,27.19,4
CLI-1784,2026-W03,7,20.97,7
CLI-1784,2026-W04,8,14.91,7
CLI-1784,2026-W05,6,15.79,4
CLI-1784,2026-W06,7,17.45,4
CLI-1784,2026-W07,10,19.08,6
CLI-1784,2026-W08,3,20.33,2
CLI-1784,2026-W09,9,30.15,9
CLI-1784,2026-W10,7,19.42,5
CLI-1785,2026-W01,7,24.08,6
CLI-1785,2026-W02,5,20.78,4
CLI-1785,2026-W03,7,22.23,6
CLI-1785,2026-W04,7,17.32,6
CLI-1785,2026-W05,8,21.78,8
CLI-1785,2026-W06,7,16.59,4
CLI-1785,2026-W07,9,17.26,8
CLI-1785,2026-W08,11,16.1,7
CLI-1785,2026-W09,9,12.46,8
CLI-1785,2026-W10,3,19.23,2
CLI-1786,2026-W01,3,25.65,2
CLI-1786,2026-W02,7,29.01,4
CLI-1786,2026-W03,7,23.22,7
CLI-1786,2026-W04,7,17.63,4
CLI-1786,2026-W05,7,15.98,6
CLI-1786,2026-W06,8,20.46,5
CLI-1786,2026-W07,7,36.12,4
CLI-1786,2026-W08,7,23.57,6
CLI-1786,2026-W09,7,27.79,6
CLI-1786,2026-W10,8,20.64,8
CLI-1787,2026-W01,12,17.7,8
CLI-1787,2026-W02,7,26.58,7
CLI-1787,2026-W03,6,25.83,3
CLI-1787,2026-W04,7,27.02,6
CLI-1787,2026-W05,9,21.55,6
CLI-1787,2026-W06,5,20.04,5
CLI-1787,2026-W07,7,26.44,5
CLI-1787,2026-W08,8,24.69,7
CLI-1787,2026-W09,8,26.23,6
CLI-1787,2026-W10,7,22.82,5
CLI-1788,2026-W01,8,19.81,7
CLI-1788,2026-W02,10,26.95,10
CLI-1788,2026-W03,10,18.18,6
CLI-1788,2026-W04,8,27.46,7
CLI-1788,2026-W05,11,14.46,8
CLI-1788,2026-W06,7,21.05,4
CLI-1788,2026-W07,11,10.95,8
CLI-1788,2026-W08,5,29.17,5
CLI-1788,2026-W09,7,15.49,4
CLI-1788,2026-W10,11,14.84,11
CLI-1789,2026-W01,10,14.2,7
CLI-1789,2026-W02,5,23.0,3
CLI-1789,2026-W03,6,23.36,4
CLI-1789,2026-W04,11,21.22,10
CLI-1789,2026-W05,11,23.62,10
CLI-1789,2026-W06,9,10.23,5
CLI-1789,2026-W07,9,24.41,6
CLI-1789,2026-W08,7,31.48,4
CLI-1789,2026-W09,7,13.96,5
CLI-1789,2026-W10,9,14.88,8
CLI-1790,2026-W01,8,28.7,6
CLI-1790,2026-W02,8,20.76,6
CLI-1790,2026-W03,7,28.33,4
CLI-1790,2026-W04,5,25.88,4
CLI-1790,2026-W05,12,24.72,7
CLI-1790,2026-W06,7,21.2,7
CLI-1790,2026-W07,7,18.74,4
CLI-1790,2026-W08,8,25.4,8
CLI-1790,2026-W09,11,12.22,10
CLI-1790,2026-W10,3,30.15,3
CLI-1791,2026-W01,8,22.55,5
CLI-1791,2026-W02,9,21.07,8
CLI-1791,2026-W03,11,24.46,8
CLI-1791,2026-W04,7,20.21,5
CLI-1791,2026-W05,7,18.11,5
CLI-1791,2026-W06,11,22.62,10
CLI-1791,2026-W07,5,24.03,4
CLI-1791,2026-W08,10,27.3,6
CLI-1791,2026-W09,6,16.45,5
CLI-1791,2026-W10,10,13.88,6
CLI-1792,2026-W01,8,19.16,6
CLI-1792,2026-W02,10,16.73,9
CLI-1792,2026-W03,6,25.09,4
CLI-1792,2026-W04,9,28.8,8
CLI-1792,2026-W05,8,23.75,8
CLI-1792,2026-W06,10,15.15,8
CLI-1792,2026-W07,6,15.57,5
CLI-1792,2026-W08,2,26.21,1
CLI-1792,2026-W09,10,24.78,7
CLI-1792,2026-W10,8,22.42,6
CLI-1793,2026-W01,8,30.48,5
CLI-1793,2026-W02,11,19.07,7
CLI-1793,2026-W03,10,28.15,10
CLI-1793,2026-W04,9,23.94,8
CLI-1793,2026-W05,8,14.59,6
CLI-1793,2026-W06,4,25.92,3
CLI-1793,2026-W07,5,15.05,4
CLI-1793,2026-W08,3,19.62,1
CLI-1793,2026-W09,8,24.27,7
CLI-1793,2026-W10,9,20.04,6
CLI-1794,2026-W01,8,26.23,7
CLI-1794,2026-W02,8,19.08,5
CLI-1794,2026-W03,8,12.08,7
CLI-1794,2026-W04,8,18.91,8
CLI-1794,2026-W05,11,17.11,8
CLI-1794,2026-W06,8,19.86,6
CLI-1794,2026-W07,6,23.89,5
CLI-1794,2026-W08,7,31.26,5
CLI-1794,2026-W09,4,25.16,2
CLI-1794,2026-W10,7,21.75,5
CLI-1795,2026-W01,8,26.99,5
CLI-1795,2026-W02,8,27.01,5
CLI-1795,2026-W03,8,16.83,6
CLI-1795,2026-W04,7,27.76,6
CLI-1795,2026-W05,7,16.59,7
CLI-1795,2026-W06,9,23.68,6
CLI-1795,2026-W07,6,20.83,5
CLI-1795,2026-W08,7,22.03,4
CLI-1795,2026-W09,9,19.97,9
CLI-1795,2026-W10,9,19.33,7
CLI-1796,2026-W01,11,30.44,8
CLI-1796,2026-W02,6,15.87,5
CLI-1796,2026-W03,9,23.29,8
CLI-1796,2026-W04,9,18.73,7
CLI-1796,2026-W05,7,20.28,6
CLI-1796,2026-W06,8,15.77,6
CLI-1796,2026-W07,7,15.72,5
CLI-1796,2026-W08,6,21.51,4
CLI-1796,2026-W09,9,24.95,8
CLI-1796,2026-W10,9,14.59,6
CLI-1797,2026-W01,10,18.78,10
CLI-1797,2026-W02,6,23.34,6
CLI-1797,2026-W03,7,23.81,6
CLI-1797,2026-W04,9,18.18,6
CLI-1797,2026-W05,7,21.23,5
CLI-1797,2026-W06,9,19.67,6
CLI-1797,2026-W07,6,16.89,6
CLI-1797,2026-W08,6,15.25,3
CLI-1797,2026-W09,6,29.97,6
CLI-1797,2026-W10,9,28.39,6
CLI-1798,2026-W01,6,12.26,5
CLI-1798,2026-W02,8,31.27,7
CLI-1798,2026-W03,7,22.51,7
CLI-1798,2026-W04,4,22.14,3
CLI-1798,2026-W05,7,11.53,6
CLI-1798,2026-W06,5,16.42,3
CLI-1798,2026-W07,4,18.38,2
CLI-1798,2026-W08,9,18.83,9
CLI-1798,2026-W09,10,20.19,8
CLI-1798,2026-W10,8,24.49,7
CLI-1799,2026-W01,11,18.42,6
CLI-1799,2026-W02,8,17.27,7
CLI-1799,2026-W03,11,16.8,11
CLI-1799,2026-W04,8,29.8,7
CLI-1799,2026-W05,5,24.98,5
CLI-1799,2026-W06,6,33.64,4
CLI-1799,2026-W07,4,14.41,2
CLI-1799,2026-W08,5,16.55,4
CLI-1799,2026-W09,9,31.0,9
CLI-1799,2026-W10,10,23.17,8
CLI-1800,2026-W01,8,18.97,6
CLI-1800,2026-W02,8,20.96,5
CLI-1800,2026-W03,8,18.3,5
CLI-1800,2026-W04,5,22.13,4
CLI-1800,2026-W05,8,19.02,5
CLI-1800,2026-W06,6,24.79,3
CLI-1800,2026-W07,8,31.38,7
CLI-1800,2026-W08,10,16.03,8
CLI-1800,2026-W09,7,15.18,5
CLI-1800,2026-W10,4,32.98,3
CLI-1801,2026-W01,10,18.85,10
CLI-1801,2026-W02,10,28.96,7
CLI-1801,2026-W03,4,26.25,2
CLI-1801,2026-W04,7,23.92,5
CLI-1801,2026-W05,14,29.93,13
CLI-1801,2026-W06,7,29.11,6
CLI-1801,2026-W07,4,24.52,3
CLI-1801,2026-W08,9,25.53,7
CLI-1801,2026-W09,6,23.91,4
CLI-1801,2026-W10,9,10.39,7
CLI-1802,2026-W01,7,17.48,6
CLI-1802,2026-W02,9,28.89,8
CLI-1802,2026-W03,6,16.56,4
CLI-1802,2026-W04,8,16.23,6
CLI-1802,2026-W05,7,20.34,4
CLI-1802,2026-W06,9,23.58,8
CLI-1802,2026-W07,8,30.18,8
CLI-1802,2026-W08,8,19.91,4
CLI-1802,2026-W09,7,18.18,7
CLI-1802,2026-W10,5,15.05,5
CLI-1803,2026-W01,10,18.41,8
CLI-1803,2026-W02,8,20.5,5
CLI-1803,2026-W03,7,27.77,5
CLI-1803,2026-W04,8,17.39,6
CLI-1803,2026-W05,6,26.3,3
CLI-1803,2026-W06,8,26.61,4
CLI-1803,2026-W07,7,15.02,6
CLI-1803,2026-W08,9,23.26,8
CLI-1803,2026-W09,8,15.09,5
CLI-1803,2026-W10,6,17.31,6
CLI-1804,2026-W01,8,24.17,7
CLI-1804,2026-W02,7,26.84,7
CLI-1804,2026-W03,10,23.77,6
CLI-1804,2026-W04,9,19.29,7
CLI-1804,2026-W05,6,27.05,6
CLI-1804,2026-W06,6,25.49,4
CLI-1804,2026-W07,11,25.27,10
CLI-1804,2026-W08,7,15.3,4
CLI-1804,2026-W09,8,27.05,6
CLI-1804,2026-W10,7,27.11,6
CLI-1805,2026-W01,8,23.46,6
CLI-1805,2026-W02,7,14.72,7
CLI-1805,2026-W03,7,19.83,6
CLI-1805,2026-W04,9,21.92,7
CLI-1805,2026-W05,10,23.41,9
CLI-1805,2026-W06,6,17.93,4
CLI-1805,2026-W07,6,22.8,6
CLI-1805,2026-W08,0,1.68,0
CLI-1805,2026-W09,1,3.23,0
CLI-1805,2026-W10,1,3.47,0
CLI-1806,2026-W01,5,21.19,5
CLI-1806,2026-W02,3,25.9,3
CLI-1806,2026-W03,6,20.66,4
CLI-1806,2026-W04,8,20.88,7
CLI-1806,2026-W05,5,29.53,3
CLI-1806,2026-W06,4,10.82,3
CLI-1806,2026-W07,9,14.7,7
CLI-1806,2026-W08,10,23.88,10
CLI-1806,2026-W09,8,19.15,7
CLI-1806,2026-W10,6,20.12,6
CLI-1807,2026-W01,6,28.04,5
CLI-1807,2026-W02,6,24.53,4
CLI-1807,2026-W03,10,17.59,6
CLI-1807,2026-W04,8,17.53,7
CLI-1807,2026-W05,7,19.71,7
CLI-1807,2026-W06,6,22.79,6
CLI-1807,2026-W07,5,26.65,4
CLI-1807,2026-W08,5,15.66,4
CLI-1807,2026-W09,7,20.14,5
CLI-1807,2026-W10,8,22.42,7
CLI-1808,2026-W01,4,26.93,3
CLI-1808,2026-W02,7,23.21,7
CLI-1808,2026-W03,12,28.43,12
CLI-1808,2026-W04,8,15.13,5
CLI-1808,2026-W05,5,27.81,5
CLI-1808,2026-W06,7,21.16,7
CLI-1808,2026-W07,5,24.23,3
CLI-1808,2026-W08,2,6.53,0
CLI-1808,2026-W09,1,5.71,0
CLI-1808,2026-W10,1,6.31,0
CLI-1809,2026-W01,7,17.88,5
CLI-1809,2026-W02,10,22.49,10
CLI-1809,2026-W03,7,22.89,4
CLI-1809,2026-W04,6,24.08,4
CLI-1809,2026-W05,7,18.03,6
CLI-1809,2026-W06,12,16.96,10
CLI-1809,2026-W07,8,22.28,5
CLI-1809,2026-W08,5,20.31,3
CLI-1809,2026-W09,5,32.33,4
CLI-1809,2026-W10,7,21.09,7
CLI-1810,2026-W01,11,17.88,11
CLI-1810,2026-W02,10,24.96,9
CLI-1810,2026-W03,4,20.14,2
CLI-1810,2026-W04,8,22.18,6
CLI-1810,2026-W05,8,18.96,5
CLI-1810,2026-W06,6,20.46,5
CLI-1810,2026-W07,11,17.46,7
CLI-1810,2026-W08,7,22.14,6
CLI-1810,2026-W09,5,24.16,5
CLI-1810,2026-W10,5,16.56,3
CLI-1811,2026-W01,5,13.8,4
CLI-1811,2026-W02,10,24.61,7
CLI-1811,2026-W03,9,26.16,6
CLI-1811,2026-W04,7,21.85,7
CLI-1811,2026-W05,10,30.19,9
CLI-1811,2026-W06,5,34.6,3
CLI-1811,2026-W07,5,19.69,4
CLI-1811,2026-W08,1,4.02,0
CLI-1811,2026-W09,3,7.47,0
CLI-1811,2026-W10,1,3.91,0
CLI-1812,2026-W01,8,18.62,8
CLI-1812,2026-W02,8,22.34,6
CLI-1812,2026-W03,6,28.31,4
CLI-1812,2026-W04,7,16.4,4
CLI-1812,2026-W05,6,24.67,4
CLI-1812,2026-W06,10,24.41,8
CLI-1812,2026-W07,8,17.95,5
CLI-1812,2026-W08,8,20.35,7
CLI-1812,2026-W09,7,21.44,4
CLI-1812,2026-W10,6,25.76,5
CLI-1813,2026-W01,5,15.51,4
CLI-1813,2026-W02,6,26.42,5
CLI-1813,2026-W03,8,13.08,6
CLI-1813,2026-W04,9,21.76,8
CLI-1813,2026-W05,7,20.79,5
CLI-1813,2026-W06,5,22.87,3
CLI-1813,2026-W07,5,20.25,3
CLI-1813,2026-W08,7,25.85,7
CLI-1813,2026-W09,8,25.53,5
CLI-1813,2026-W10,5,21.46,3
CLI-1814,2026-W01,9,28.21,8
CLI-1814,2026-W02,5,17.8,3
CLI-1814,2026-W03,9,30.06,8
CLI-1814,2026-W04,8,16.45,7
CLI-1814,2026-W05,5,22.67,3
CLI-1814,2026-W06,8,20.89,8
CLI-1814,2026-W07,5,27.51,5
CLI-1814,2026-W08,7,24.63,7
CLI-1814,2026-W09,4,28.01,3
CLI-1814,2026-W10,6,28.72,6
CLI-1815,2026-W01,9,14.86,7
CLI-1815,2026-W02,8,30.28,8
CLI-1815,2026-W03,6,30.29,4
CLI-1815,2026-W04,8,28.7,6
CLI-1815,2026-W05,8,21.38,5
CLI-1815,2026-W06,11,25.61,7
CLI-1815,2026-W07,7,24.12,5
CLI-1815,2026-W08,1,5.05,0
CLI-1815,2026-W09,1,4.0,0
CLI-1815,2026-W10,1,2.99,0
CLI-1816,2026-W01,8,17.96,8
CLI-1816,2026-W02,5,16.01,5
CLI-1816,2026-W03,10,21.29,9
CLI-1816,2026-W04,8,17.17,7
CLI-1816,2026-W05,6,18.93,5
CLI-1816,2026-W06,7,13.71,7
CLI-1816,2026-W07,10,21.92,10
CLI-1816,2026-W08,8,26.57,7
CLI-1816,2026-W09,9,19.12,6
CLI-1816,2026-W10,9,24.97,6
CLI-1817,2026-W01,8,27.31,5
CLI-1817,2026-W02,9,25.64,8
CLI-1817,2026-W03,10,22.14,9
CLI-1817,2026-W04,8,26.1,8
CLI-1817,2026-W05,7,24.41,7
CLI-1817,2026-W06,6,10.6,6
CLI-1817,2026-W07,9,14.26,8
CLI-1817,2026-W08,0,4.34,0
CLI-1817,2026-W09,1,3.24,0
CLI-1817,2026-W10,0,3.99,0
CLI-1818,2026-W01,7,26.94,4
CLI-1818,2026-W02,10,15.46,8
CLI-1818,2026-W03,8,26.16,6
CLI-1818,2026-W04,7,30.73,5
CLI-1818,2026-W05,7,20.5,4
CLI-1818,2026-W06,5,22.77,4
CLI-1818,2026-W07,1,20.76,0
CLI-1818,2026-W08,10,15.02,9
CLI-1818,2026-W09,4,27.58,2
CLI-1818,2026-W10,10,15.22,9
CLI-1819,2026-W01,11,24.16,6
CLI-1819,2026-W02,10,18.04,6
CLI-1819,2026-W03,10,20.66,9
CLI-1819,2026-W04,7,24.41,6
CLI-1819,2026-W05,7,14.4,5
CLI-1819,2026-W06,8,20.41,4
CLI-1819,2026-W07,6,28.2,4
CLI-1819,2026-W08,12,17.4,9
CLI-1819,2026-W09,8,20.01,7
CLI-1819,2026-W10,12,24.46,8
CLI-1820,2026-W01,9,27.91,8
CLI-1820,2026-W02,8,21.07,7
CLI-1820,2026-W03,11,25.89,8
CLI-1820,2026-W04,6,18.38,5
CLI-1820,2026-W05,7,27.8,7
CLI-1820,2026-W06,10,32.76,7
CLI-1820,2026-W07,6,22.7,5
CLI-1820,2026-W08,0,2.86,0
CLI-1820,2026-W09,1,4.77,0
CLI-1820,2026-W10,0,1.13,0
CLI-1821,2026-W01,9,19.79,9
CLI-1821,2026-W02,4,16.89,3
CLI-1821,2026-W03,8,31.61,8
CLI-1821,2026-W04,7,21.15,4
CLI-1821,2026-W05,8,19.0,6
CLI-1821,2026-W06,7,22.36,7
CLI-1821,2026-W07,7,13.09,6
CLI-1821,2026-W08,6,25.07,3
CLI-1821,2026-W09,9,28.68,5
CLI-1821,2026-W10,10,17.5,7
CLI-1822,2026-W01,6,18.49,4
CLI-1822,2026-W02,7,18.88,7
CLI-1822,2026-W03,7,17.64,6
CLI-1822,2026-W04,9,17.26,9
CLI-1822,2026-W05,6,24.6,3
CLI-1822,2026-W06,9,20.87,8
CLI-1822,2026-W07,9,25.98,8
CLI-1822,2026-W08,11,25.66,9
CLI-1822,2026-W09,11,22.31,9
CLI-1822,2026-W10,10,29.1,7
CLI-1823,2026-W01,7,18.56,5
CLI-1823,2026-W02,6,24.08,3
CLI-1823,2026-W03,5,19.73,4
CLI-1823,2026-W04,10,25.33,9
CLI-1823,2026-W05,3,15.34,2
CLI-1823,2026-W06,12,27.9,8
CLI-1823,2026-W07,6,14.56,6
CLI-1823,2026-W08,0,2.93,0
CLI-1823,2026-W09,1,4.0,0
CLI-1823,2026-W10,0,3.65,0
CLI-1824,2026-W01,6,22.68,4
CLI-1824,2026-W02,5,19.27,4
CLI-1824,2026-W03,6,24.62,3
CLI-1824,2026-W04,6,20.14,5
CLI-1824,2026-W05,9,30.21,8
CLI-1824,2026-W06,12,24.28,9
CLI-1824,2026-W07,7,28.58,6
CLI-1824,2026-W08,10,26.41,10
CLI-1824,2026-W09,4,28.04,4
CLI-1824,2026-W10,8,17.53,6
CLI-1825,2026-W01,6,24.91,4
CLI-1825,2026-W02,2,21.37,1
CLI-1825,2026-W03,6,18.22,5
CLI-1825,2026-W04,7,14.6,6
CLI-1825,2026-W05,10,11.36,7
CLI-1825,2026-W06,8,17.76,6
CLI-1825,2026-W07,11,22.11,9
CLI-1825,2026-W08,3,24.73,2
CLI-1825,2026-W09,5,26.92,4
CLI-1825,2026-W10,9,29.36,8
CLI-1826,2026-W01,8,26.1,5
CLI-1826,2026-W02,8,19.05,5
CLI-1826,2026-W03,10,15.85,7
CLI-1826,2026-W04,7,19.16,5
CLI-1826,2026-W05,9,17.27,8
CLI-1826,2026-W06,7,22.22,6
CLI-1826,2026-W07,10,19.34,6
CLI-1826,2026-W08,7,15.26,5
CLI-1826,2026-W09,6,24.06,4
CLI-1826,2026-W10,8,22.24,4
CLI-1827,2026-W01,11,13.64,8
CLI-1827,2026-W02,12,27.89,10
CLI-1827,2026-W03,7,23.96,5
CLI-1827,2026-W04,6,23.6,5
CLI-1827,2026-W05,12,18.77,8
CLI-1827,2026-W06,7,18.22,4
CLI-1827,2026-W07,6,19.99,4
CLI-1827,2026-W08,5,20.68,3
CLI-1827,2026-W09,8,19.98,5
CLI-1827,2026-W10,3,21.23,1
CLI-1828,2026-W01,7,31.49,5
CLI-1828,2026-W02,8,26.68,4
CLI-1828,2026-W03,7,28.49,5
CLI-1828,2026-W04,6,24.52,4
CLI-1828,2026-W05,9,25.47,6
CLI-1828,2026-W06,12,19.08,10
CLI-1828,2026-W07,10,27.78,10
CLI-1828,2026-W08,8,31.2,5
CLI-1828,2026-W09,7,22.11,6
CLI-1828,2026-W10,7,15.63,5
CLI-1829,2026-W01,9,25.03,6
CLI-1829,2026-W02,7,30.81,5
CLI-1829,2026-W03,7,13.35,7
CLI-1829,2026-W04,11,27.06,11
CLI-1829,2026-W05,9,20.3,5
CLI-1829,2026-W06,8,15.7,6
CLI-1829,2026-W07,7,17.48,5
CLI-1829,2026-W08,8,26.62,5
CLI-1829,2026-W09,5,25.62,5
CLI-1829,2026-W10,8,25.42,7
CLI-1830,2026-W01,7,25.52,6
CLI-1830,2026-W02,6,13.59,6
CLI-1830,2026-W03,5,19.49,3
CLI-1830,2026-W04,4,29.75,3
CLI-1830,2026-W05,7,26.6,6
CLI-1830,2026-W06,9,22.03,9
CLI-1830,2026-W07,15,36.64,16
CLI-1830,2026-W08,10,17.47,8
CLI-1830,2026-W09,10,13.26,9
CLI-1830,2026-W10,10,9.22,9
CLI-1831,2026-W01,7,28.05,7
CLI-1831,2026-W02,8,14.61,6
CLI-1831,2026-W03,8,23.93,8
CLI-1831,2026-W04,8,19.96,8
CLI-1831,2026-W05,9,27.72,7
CLI-1831,2026-W06,7,29.6,4
CLI-1831,2026-W07,7,19.55,4
CLI-1831,2026-W08,10,28.6,7
CLI-1831,2026-W09,6,18.17,4
CLI-1831,2026-W10,11,21.49,9
CLI-1832,2026-W01,8,20.74,5
CLI-1832,2026-W02,10,32.72,6
CLI-1832,2026-W03,8,34.09,6
CLI-1832,2026-W04,6,20.59,4
CLI-1832,2026-W05,9,17.92,9
CLI-1832,2026-W06,9,19.41,9
CLI-1832,2026-W07,4,13.29,3
CLI-1832,2026-W08,7,24.09,6
CLI-1832,2026-W09,5,22.89,3
CLI-1832,2026-W10,8,21.16,5
CLI-1833,2026-W01,6,23.2,5
CLI-1833,2026-W02,7,26.91,6
CLI-1833,2026-W03,5,22.57,4
CLI-1833,2026-W04,5,20.81,4
CLI-1833,2026-W05,5,17.41,4
CLI-1833,2026-W06,7,19.17,5
CLI-1833,2026-W07,10,27.9,9
CLI-1833,2026-W08,9,25.92,6
CLI-1833,2026-W09,8,28.52,7
CLI-1833,2026-W10,7,32.6,6
CLI-1834,2026-W01,6,16.36,6
CLI-1834,2026-W02,5,15.9,4
CLI-1834,2026-W03,4,23.07,3
CLI-1834,2026-W04,9,22.17,8
CLI-1834,2026-W05,5,19.65,5
CLI-1834,2026-W06,9,20.29,9
CLI-1834,2026-W07,6,14.43,6
CLI-1834,2026-W08,7,18.49,6
CLI-1834,2026-W09,7,24.38,5
CLI-1834,2026-W10,7,22.92,5
CLI-1835,2026-W01,8,15.85,6
CLI-1835,2026-W02,11,18.29,11
CLI-1835,2026-W03,9,16.32,9
CLI-1835,2026-W04,8,22.73,6
CLI-1835,2026-W05,11,20.84,8
CLI-1835,2026-W06,10,23.45,9
CLI-1835,2026-W07,11,13.1,7
CLI-1835,2026-W08,8,8.64,5
CLI-1835,2026-W09,7,27.1,7
CLI-1835,2026-W10,10,25.69,8
CLI-1836,2026-W01,7,24.73,5
CLI-1836,2026-W02,13,22.38,12
CLI-1836,2026-W03,9,19.85,7
CLI-1836,2026-W04,10,26.53,8
CLI-1836,2026-W05,6,25.89,5
CLI-1836,2026-W06,9,25.7,5
CLI-1836,2026-W07,7,28.15,4
CLI-1836,2026-W08,1,4.04,0
CLI-1836,2026-W09,0,2.71,0
CLI-1836,2026-W10,1,5.9,0
CLI-1837,2026-W01,7,22.55,4
CLI-1837,2026-W02,8,15.61,7
CLI-1837,2026-W03,10,24.14,10
CLI-1837,2026-W04,6,20.29,5
CLI-1837,2026-W05,10,24.08,9
CLI-1837,2026-W06,6,18.08,4
CLI-1837,2026-W07,9,25.72,8
CLI-1837,2026-W08,8,20.54,5
CLI-1837,2026-W09,9,20.44,8
CLI-1837,2026-W10,6,29.93,6
CLI-1838,2026-W01,8,18.08,5
CLI-1838,2026-W02,8,22.14,6
CLI-1838,2026-W03,7,23.17,4
CLI-1838,2026-W04,6,26.37,6
CLI-1838,2026-W05,7,13.95,5
CLI-1838,2026-W06,7,18.92,7
CLI-1838,2026-W07,2,21.22,1
CLI-1838,2026-W08,10,21.46,8
CLI-1838,2026-W09,9,22.04,6
CLI-1838,2026-W10,7,18.34,4
CLI-1839,2026-W01,5,26.63,5
CLI-1839,2026-W02,9,20.61,7
CLI-1839,2026-W03,3,24.36,2
CLI-1839,2026-W04,6,22.72,3
CLI-1839,2026-W05,4,22.46,2
CLI-1839,2026-W06,7,9.95,4
CLI-1839,2026-W07,11,20.37,7
CLI-1839,2026-W08,7,24.67,7
CLI-1839,2026-W09,7,23.82,5
CLI-1839,2026-W10,5,21.29,4
CLI-1840,2026-W01,4,20.81,3
CLI-1840,2026-W02,10,14.47,9
CLI-1840,2026-W03,7,11.38,4
CLI-1840,2026-W04,8,24.33,4
CLI-1840,2026-W05,8,18.99,8
CLI-1840,2026-W06,3,15.79,2
CLI-1840,2026-W07,10,26.39,7
CLI-1840,2026-W08,7,22.81,6
CLI-1840,2026-W09,5,28.45,4
CLI-1840,2026-W10,6,24.19,4
CLI-1841,2026-W01,5,21.11,4
CLI-1841,2026-W02,10,17.27,9
CLI-1841,2026-W03,9,16.6,8
CLI-1841,2026-W04,6,21.96,4
CLI-1841,2026-W05,9,20.51,9
CLI-1841,2026-W06,9,27.72,6
CLI-1841,2026-W07,6,14.37,6
CLI-1841,2026-W08,7,28.37,4
CLI-1841,2026-W09,6,27.07,5
CLI-1841,2026-W10,7,30.78,7
CLI-1842,2026-W01,12,27.16,10
CLI-1842,2026-W02,4,9.98,2
CLI-1842,2026-W03,8,26.53,6
CLI-1842,2026-W04,9,18.38,8
CLI-1842,2026-W05,5,26.65,5
CLI-1842,2026-W06,11,18.65,8
CLI-1842,2026-W07,9,35.01,6
CLI-1842,2026-W08,7,21.15,5
CLI-1842,2026-W09,9,20.58,8
CLI-1842,2026-W10,10,19.98,10
CLI-1843,2026-W01,7,14.79,7
CLI-1843,2026-W02,7,16.96,7
CLI-1843,2026-W03,8,13.68,4
CLI-1843,2026-W04,9,17.64,9
CLI-1843,2026-W05,11,28.85,11
CLI-1843,2026-W06,9,14.31,8
CLI-1843,2026-W07,6,17.52,6
CLI-1843,2026-W08,6,29.88,4
CLI-1843,2026-W09,7,18.71,6
CLI-1843,2026-W10,6,19.34,3
CLI-1844,2026-W01,9,13.86,9
CLI-1844,2026-W02,8,24.12,8
CLI-1844,2026-W03,4,14.91,4
CLI-1844,2026-W04,7,29.2,6
CLI-1844,2026-W05,10,18.96,9
CLI-1844,2026-W06,10,20.4,6
CLI-1844,2026-W07,7,22.47,5
CLI-1844,2026-W08,9,18.96,9
CLI-1844,2026-W09,7,15.76,4
CLI-1844,2026-W10,8,26.67,6
CLI-1845,2026-W01,9,15.17,7
CLI-1845,2026-W02,7,28.23,5
CLI-1845,2026-W03,8,22.17,5
CLI-1845,2026-W04,8,24.71,7
CLI-1845,2026-W05,8,19.12,7
CLI-1845,2026-W06,9,15.99,7
CLI-1845,2026-W07,10,17.52,10
CLI-1845,2026-W08,1,4.5,0
CLI-1845,2026-W09,1,7.05,0
CLI-1845,2026-W10,0,2.14,0
CLI-1846,2026-W01,11,26.9,9
CLI-1846,2026-W02,6,10.7,6
CLI-1846,2026-W03,8,28.92,5
CLI-1846,2026-W04,9,29.87,5
CLI-1846,2026-W05,6,21.41,4
CLI-1846,2026-W06,7,23.21,5
CLI-1846,2026-W07,9,30.16,8
CLI-1846,2026-W08,11,30.33,10
CLI-1846,2026-W09,9,20.29,9
CLI-1846,2026-W10,8,25.28,8
CLI-1847,2026-W01,8,17.43,6
CLI-1847,2026-W02,7,26.34,4
CLI-1847,2026-W03,7,22.12,4
CLI-1847,2026-W04,7,17.54,6
CLI-1847,2026-W05,7,19.71,4
CLI-1847,2026-W06,6,16.71,4
CLI-1847,2026-W07,7,25.09,4
CLI-1847,2026-W08,10,15.03,6
CLI-1847,2026-W09,11,23.46,10
CLI-1847,2026-W10,5,19.98,4
